,Unnamed: 0,codgr,libgr,sougr,libsougr,codal,libal,libgren,libsougren,codsougr,codgr_,sougr_,codal_,codsougr_
1053,1053,33,boissons alcoolisées,5,cocktails et mélanges,5004,panaché,alcohol,cocktails,335,33,13325,332535004,3325
1054,1054,33,boissons alcoolisées,5,cocktails et mélanges,5100,pétillant de fruits,alcohol,cocktails,335,33,13325,332535100,3325
1055,1055,34,café,99,sans,18004,café noir prêt à boire non sucré,coffee,coffee,3499,34,134299,34299318004,34299
1056,1056,34,café,99,sans,18005,café soluble en poudre,coffee,coffee,3499,34,134299,34299318005,34299
1057,1057,34,café,99,sans,18070,café décaféiné prêt à boire non sucré,coffee,coffee,3499,34,134299,34299318070,34299
1058,1058,34,café,99,sans,18071,café expresso non sucré,coffee,coffee,3499,34,134299,34299318071,34299
1059,1059,34,café,99,sans,18072,café soluble décaféiné reconstitué prêt à boire non sucré,coffee,coffee,3499,34,134299,34299318072,34299
1060,1060,34,café,99,sans,18073,café soluble reconstitué prêt à boire non sucré,coffee,coffee,3499,34,134299,34299318073,34299
1061,1061,34,café,99,sans,18151,café au lait ou café crème ou cappuccino non sucré,coffee,coffee,3499,34,134299,34299318151,34299
1062,1062,35,autres boissons chaudes,1,"cacao, poudres et boissons cacaotées",18002,boisson cacaotée sucrée au lait type cacolac,other hot drinks,cocoa,351,35,13521,3521318002,3521
1063,1063,35,autres boissons chaudes,1,"cacao, poudres et boissons cacaotées",18100,cacao en poudre non sucré type van houten,other hot drinks,cocoa,351,35,13521,3521318100,3521
1064,1064,35,autres boissons chaudes,1,"cacao, poudres et boissons cacaotées",18101,poudre cacaotée et sucrée pour boisson au chocolat,other hot drinks,cocoa,351,35,13521,3521318101,3521
1065,1065,35,autres boissons chaudes,1,"cacao, poudres et boissons cacaotées",18104,boisson instantanée cacaotée sucrée reconstituée,other hot drinks,cocoa,351,35,13521,3521318104,3521
1066,1066,35,autres boissons chaudes,1,"cacao, poudres et boissons cacaotées",18105,poudre cacaotée sucrée enrichie pour boisson,other hot drinks,cocoa,351,35,13521,3521318105,3521
1067,1067,35,autres boissons chaudes,1,"cacao, poudres et boissons cacaotées",18106,boisson instantanée cacaotée enrichie en vitamines reconstituée,other hot drinks,cocoa,351,35,13521,3521318106,3521
1068,1068,35,autres boissons chaudes,2,chicorée et poudre maltée,18102,poudre maltée et sucrée pour boisson,other hot drinks,chicory,352,35,13522,3522318102,3522
1069,1069,35,autres boissons chaudes,2,chicorée et poudre maltée,18150,poudre soluble à base de chicorée et de café type ricoré,other hot drinks,chicory,352,35,13522,3522318150,3522
1070,1070,35,autres boissons chaudes,2,chicorée et poudre maltée,18152,chicorée en poudre soluble type leroux,other hot drinks,chicory,352,35,13522,3522318152,3522
1071,1071,35,autres boissons chaudes,3,thé et infusions,18020,thé infusé non sucré,other hot drinks,tea infusion,353,35,13523,3523318020,3523
1072,1072,35,autres boissons chaudes,3,thé et infusions,18022,tisane infusée non sucrée,other hot drinks,tea infusion,353,35,13523,3523318022,3523
1073,1073,36,"pizzas, quiches et pâtisseries salées",1,pizzas,25404,pizza au fromage,pizzas savoury tarts and pastry,pizza,361,36,13621,3621325404,3621
1074,1074,36,"pizzas, quiches et pâtisseries salées",1,pizzas,25435,pizza jambon fromage,pizzas savoury tarts and pastry,pizza,361,36,13621,3621325435,3621
1075,1075,36,"pizzas, quiches et pâtisseries salées",1,pizzas,25472,pizza 4 saisons,pizzas savoury tarts and pastry,pizza,361,36,13621,3621325472,3621
1076,1076,36,"pizzas, quiches et pâtisseries salées",1,pizzas,25478,pizza 4 fromages,pizzas savoury tarts and pastry,pizza,361,36,13621,3621325478,3621
1077,1077,36,"pizzas, quiches et pâtisseries salées",1,pizzas,25515,pizza spéciale,pizzas savoury tarts and pastry,pizza,361,36,13621,3621325515,3621
1078,1078,36,"pizzas, quiches et pâtisseries salées",1,pizzas,25516,pizza sans précision,pizzas savoury tarts and pastry,pizza,361,36,13621,3621325516,3621
1079,1079,36,"pizzas, quiches et pâtisseries salées",1,pizzas,25548,pizza royale (jambon fromage champignon),pizzas savoury tarts and pastry,pizza,361,36,13621,3621325548,3621
1080,1080,36,"pizzas, quiches et pâtisseries salées",1,pizzas,92051,autre pizza,pizzas savoury tarts and pastry,pizza,361,36,13621,3621392051,3621
1081,1081,36,"pizzas, quiches et pâtisseries salées",2,quiches et tartes salées,7814,cake salé avec garniture (viande poisson volaille fromage légumes …),pizzas savoury tarts and pastry,savoury tart,362,36,13622,362237814,3622
1082,1082,36,"pizzas, quiches et pâtisseries salées",2,quiches et tartes salées,25405,quiche lorraine,pizzas savoury tarts and pastry,savoury tart,362,36,13622,3622325405,3622
1083,1083,36,"pizzas, quiches et pâtisseries salées",2,quiches et tartes salées,25417,tarte aux légumes,pizzas savoury tarts and pastry,savoury tart,362,36,13622,3622325417,3622
1084,1084,36,"pizzas, quiches et pâtisseries salées",2,quiches et tartes salées,25444,tarte au fromage ou quiche au fromage,pizzas savoury tarts and pastry,savoury tart,362,36,13622,3622325444,3622
1085,1085,36,"pizzas, quiches et pâtisseries salées",2,quiches et tartes salées,25550,flamenkueche (tarte salée aux lardons),pizzas savoury tarts and pastry,savoury tart,362,36,13622,3622325550,3622
1086,1086,36,"pizzas, quiches et pâtisseries salées",2,quiches et tartes salées,25553,tarte aux poireaux,pizzas savoury tarts and pastry,savoury tart,362,36,13622,3622325553,3622
1087,1087,36,"pizzas, quiches et pâtisseries salées",2,quiches et tartes salées,25554,tarte provençale à la tomate,pizzas savoury tarts and pastry,savoury tart,362,36,13622,3622325554,3622
1088,1088,36,"pizzas, quiches et pâtisseries salées",2,quiches et tartes salées,25555,tarte au saumon et à l'oseille,pizzas savoury tarts and pastry,savoury tart,362,36,13622,3622325555,3622
1089,1089,36,"pizzas, quiches et pâtisseries salées",3,feuilletés et friands,25151,feuilleté au saumon,pizzas savoury tarts and pastry,puff pastry,363,36,13623,3623325151,3623
1090,1090,36,"pizzas, quiches et pâtisseries salées",3,feuilletés et friands,25401,friand au fromage artisanal,pizzas savoury tarts and pastry,puff pastry,363,36,13623,3623325401,3623
1091,1091,36,"pizzas, quiches et pâtisseries salées",3,feuilletés et friands,25402,friand à la viande artisanal,pizzas savoury tarts and pastry,puff pastry,363,36,13623,3623325402,3623
1092,1092,36,"pizzas, quiches et pâtisseries salées",3,feuilletés et friands,25418,croissant au jambon,pizzas savoury tarts and pastry,puff pastry,363,36,13623,3623325418,3623
1093,1093,36,"pizzas, quiches et pâtisseries salées",3,feuilletés et friands,25508,feuilleté fourré béchamel jambon fromage,pizzas savoury tarts and pastry,puff pastry,363,36,13623,3623325508,3623
1094,1094,37,"sandwichs, casse-croûte",1,sandwichs baguette,25431,sandwich baguette thon crudités,sandwich,sandwich baguette,371,37,13721,3721325431,3721
1095,1095,37,"sandwichs, casse-croûte",1,sandwichs baguette,25475,sandwich baguette jambon œuf dur crudités,sandwich,sandwich baguette,371,37,13721,3721325475,3721
1096,1096,37,"sandwichs, casse-croûte",1,sandwichs baguette,25476,sandwich baguette poulet crudités,sandwich,sandwich baguette,371,37,13721,3721325476,3721
1097,1097,37,"sandwichs, casse-croûte",1,sandwichs baguette,25488,sandwich baguette saumon fumé beurre,sandwich,sandwich baguette,371,37,13721,3721325488,3721
1098,1098,37,"sandwichs, casse-croûte",1,sandwichs baguette,25517,sandwich baguette jambon beurre,sandwich,sandwich baguette,371,37,13721,3721325517,3721
1099,1099,37,"sandwichs, casse-croûte",1,sandwichs baguette,25518,sandwich baguette camembert ou autre fromage et beurre,sandwich,sandwich baguette,371,37,13721,3721325518,3721
1100,1100,37,"sandwichs, casse-croûte",1,sandwichs baguette,25519,sandwich baguette pâté cornichons,sandwich,sandwich baguette,371,37,13721,3721325519,3721
1101,1101,37,"sandwichs, casse-croûte",1,sandwichs baguette,25520,sandwich baguette saucisson sec beurre,sandwich,sandwich baguette,371,37,13721,3721325520,3721
1102,1102,37,"sandwichs, casse-croûte",1,sandwichs baguette,25521,sandwich baguette jambon emmental beurre,sandwich,sandwich baguette,371,37,13721,3721325521,3721
1103,1103,37,"sandwichs, casse-croûte",1,sandwichs baguette,25522,sandwich sans précision,sandwich,sandwich baguette,371,37,13721,3721325522,3721
1104,1104,37,"sandwichs, casse-croûte",1,sandwichs baguette,25530,sandwich baguette crudités diverses mayonnaise,sandwich,sandwich baguette,371,37,13721,3721325530,3721
1105,1105,37,"sandwichs, casse-croûte",1,sandwichs baguette,25531,sandwich baguette dinde crudités,sandwich,sandwich baguette,371,37,13721,3721325531,3721
1106,1106,37,"sandwichs, casse-croûte",1,sandwichs baguette,25532,sandwich baguette œuf crudités,sandwich,sandwich baguette,371,37,13721,3721325532,3721
1107,1107,37,"sandwichs, casse-croûte",1,sandwichs baguette,25533,sandwich baguette porc crudités,sandwich,sandwich baguette,371,37,13721,3721325533,3721
1108,1108,37,"sandwichs, casse-croûte",1,sandwichs baguette,25535,sandwich baguette merguez ketchup moutarde,sandwich,sandwich baguette,371,37,13721,3721325535,3721
1109,1109,37,"sandwichs, casse-croûte",1,sandwichs baguette,25536,sandwich baguette salami beurre,sandwich,sandwich baguette,371,37,13721,3721325536,3721
1110,1110,37,"sandwichs, casse-croûte",1,sandwichs baguette,25543,sandwich baguette sans précision,sandwich,sandwich baguette,371,37,13721,3721325543,3721
1111,1111,37,"sandwichs, casse-croûte",2,hamburgers et hot-dog,25403,hot-dog,sandwich,hamburger hotdog,372,37,13722,3722325403,3722
1112,1112,37,"sandwichs, casse-croûte",2,hamburgers et hot-dog,25413,hamburger,sandwich,hamburger hotdog,372,37,13722,3722325413,3722
1113,1113,37,"sandwichs, casse-croûte",2,hamburgers et hot-dog,25414,cheeseburger,sandwich,hamburger hotdog,372,37,13722,3722325414,3722
1114,1114,37,"sandwichs, casse-croûte",2,hamburgers et hot-dog,25415,cheeseburger double,sandwich,hamburger hotdog,372,37,13722,3722325415,3722
1115,1115,37,"sandwichs, casse-croûte",3,autres sandwichs,25400,croque-monsieur,sandwich,other sandwiche,373,37,13723,3723325400,3723
1116,1116,37,"sandwichs, casse-croûte",3,autres sandwichs,25428,sandwich grec ou kebab pita et crudités,sandwich,other sandwiche,373,37,13723,3723325428,3723
1117,1117,37,"sandwichs, casse-croûte",3,autres sandwichs,25434,sandwich panini jambon cru mozzarella et tomates,sandwich,other sandwiche,373,37,13723,3723325434,3723
1118,1118,37,"sandwichs, casse-croûte",3,autres sandwichs,25513,pan bagna,sandwich,other sandwiche,373,37,13723,3723325513,3723
1119,1119,37,"sandwichs, casse-croûte",3,autres sandwichs,25523,canapés ou toasts salés aux garnitures variées,sandwich,other sandwiche,373,37,13723,3723325523,3723
1120,1120,37,"sandwichs, casse-croûte",3,autres sandwichs,25542,croque-madame (à l'œuf),sandwich,other sandwiche,373,37,13723,3723325542,3723
1121,1121,37,"sandwichs, casse-croûte",3,autres sandwichs,25544,sandwich pain de mie garnitures diverses sans précision,sandwich,other sandwiche,373,37,13723,3723325544,3723
1122,1122,37,"sandwichs, casse-croûte",3,autres sandwichs,92055,autre sandwich,sandwich,other sandwiche,373,37,13723,3723392055,3723
1123,1123,38,soupes et bouillons,1,potages et soupes,25900,soupe aux lentilles,soups and broths,soup,381,38,13821,3821325900,3821
1124,1124,38,soupes et bouillons,1,potages et soupes,25902,soupe aux légumes type fait maison,soups and broths,soup,381,38,13821,3821325902,3821
1125,1125,38,soupes et bouillons,1,potages et soupes,25903,soupe aux légumes préemballée à réchauffer,soups and broths,soup,381,38,13821,3821325903,3821
1126,1126,38,soupes et bouillons,1,potages et soupes,25904,soupe de poissons et/ou de crustacés préemballée à réchauffer,soups and broths,soup,381,38,13821,3821325904,3821
1127,1127,38,soupes et bouillons,1,potages et soupes,25905,soupe aux légumes déshydratée reconstituée,soups and broths,soup,381,38,13821,3821325905,3821
1128,1128,38,soupes et bouillons,1,potages et soupes,25906,soupe poireau pomme de terre type fait maison,soups and broths,soup,381,38,13821,3821325906,3821
1129,1129,38,soupes et bouillons,1,potages et soupes,25907,soupe poireau pomme de terre préemballée à réchauffer,soups and broths,soup,381,38,13821,3821325907,3821
1130,1130,38,soupes et bouillons,1,potages et soupes,25908,soupe à la volaille et aux vermicelles préemballée à réchauffer ou déshydratée r,soups and broths,soup,381,38,13821,3821325908,3821
1131,1131,38,soupes et bouillons,1,potages et soupes,25910,soupe à l'oignon,soups and broths,soup,381,38,13821,3821325910,3821
1132,1132,38,soupes et bouillons,1,potages et soupes,25912,soupe aux champignons,soups and broths,soup,381,38,13821,3821325912,3821
1133,1133,38,soupes et bouillons,1,potages et soupes,25914,soupe à la tomate préemballée à réchauffer ou déshydratée reconstituée,soups and broths,soup,381,38,13821,3821325914,3821
1134,1134,38,soupes et bouillons,1,potages et soupes,25916,minestrone préemballée à réchauffer ou déshydratée reconstituée,soups and broths,soup,381,38,13821,3821325916,3821
1135,1135,38,soupes et bouillons,1,potages et soupes,25917,soupe au pistou préemballée à réchauffer ou déshydratée reconstituée,soups and broths,soup,381,38,13821,3821325917,3821
1136,1136,38,soupes et bouillons,1,potages et soupes,25922,soupe chinoise,soups and broths,soup,381,38,13821,3821325922,3821
1137,1137,38,soupes et bouillons,1,potages et soupes,25945,soupe au potiron,soups and broths,soup,381,38,13821,3821325945,3821
1138,1138,38,soupes et bouillons,2,bouillons,25909,bouillon de viande et de légumes,soups and broths,broth,382,38,13822,3822325909,3822
1139,1139,38,soupes et bouillons,2,bouillons,25946,bouillon de viande déshydraté reconstitué type bouillon de bœuf knorr,soups and broths,broth,382,38,13822,3822325946,3822
1140,1140,38,soupes et bouillons,2,bouillons,25947,bouillon de volaille déshydraté reconstitué type bouillon de poule knorr,soups and broths,broth,382,38,13822,3822325947,3822
1141,1141,38,soupes et bouillons,2,bouillons,25948,bouillon végétal,soups and broths,broth,382,38,13822,3822325948,3822
1142,1142,39,plats composés,1,plats garnis à base de viande,25001,blanquette de veau,mixed dishes,meat dish,391,39,13921,3921325001,3921
1143,1143,39,plats composés,1,plats garnis à base de viande,25002,cassoulet en conserve,mixed dishes,meat dish,391,39,13921,3921325002,3921
1144,1144,39,plats composés,1,plats garnis à base de viande,25003,choucroute garnie en conserve,mixed dishes,meat dish,391,39,13921,3921325003,3921
1145,1145,39,plats composés,1,plats garnis à base de viande,25010,petit salé aux lentilles ou saucisse aux lentilles,mixed dishes,meat dish,391,39,13921,3921325010,3921
1146,1146,39,plats composés,1,plats garnis à base de viande,25013,pot-au-feu,mixed dishes,meat dish,391,39,13921,3921325013,3921
1147,1147,39,plats composés,1,plats garnis à base de viande,25029,couscous de mouton garni,mixed dishes,meat dish,391,39,13921,3921325029,3921
1148,1148,39,plats composés,1,plats garnis à base de viande,25031,paella,mixed dishes,meat dish,391,39,13921,3921325031,3921
1149,1149,39,plats composés,1,plats garnis à base de viande,25033,bœuf bourguignon,mixed dishes,meat dish,391,39,13921,3921325033,3921
1150,1150,39,plats composés,1,plats garnis à base de viande,25065,bœuf carottes,mixed dishes,meat dish,391,39,13921,3921325065,3921
1151,1151,39,plats composés,1,plats garnis à base de viande,25067,osso buco à la milanaise,mixed dishes,meat dish,391,39,13921,3921325067,3921
1152,1152,39,plats composés,1,plats garnis à base de viande,25071,potée auvergnate,mixed dishes,meat dish,391,39,13921,3921325071,3921
1153,1153,39,plats composés,1,plats garnis à base de viande,25092,poulet basquaise au riz,mixed dishes,meat dish,391,39,13921,3921325092,3921
1154,1154,39,plats composés,1,plats garnis à base de viande,25093,poulet basquaise aux pâtes,mixed dishes,meat dish,391,39,13921,3921325093,3921
1155,1155,39,plats composés,1,plats garnis à base de viande,25111,chili con carne,mixed dishes,meat dish,391,39,13921,3921325111,3921
1156,1156,39,plats composés,1,plats garnis à base de viande,25116,poulet au curry avec riz ou semoule préemballé,mixed dishes,meat dish,391,39,13921,3921325116,3921
1157,1157,39,plats composés,1,plats garnis à base de viande,25124,navarin d'agneau,mixed dishes,meat dish,391,39,13921,3921325124,3921
1158,1158,39,plats composés,1,plats garnis à base de viande,25127,couscous royal à la viande,mixed dishes,meat dish,391,39,13921,3921325127,3921
1159,1159,39,plats composés,1,plats garnis à base de viande,25138,couscous au poulet,mixed dishes,meat dish,391,39,13921,3921325138,3921
1160,1160,39,plats composés,1,plats garnis à base de viande,25159,tajine de mouton,mixed dishes,meat dish,391,39,13921,3921325159,3921
1161,1161,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25009,hachis parmentier,mixed dishes,pasta or potatoe dish,392,39,13922,3922325009,3922
1162,1162,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25019,raviolis à la viande à la sauce tomate en conserve,mixed dishes,pasta or potatoe dish,392,39,13922,3922325019,3922
1163,1163,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25056,gratin dauphinois,mixed dishes,pasta or potatoe dish,392,39,13922,3922325056,3922
1164,1164,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25080,cannellonis à la viande,mixed dishes,pasta or potatoe dish,392,39,13922,3922325080,3922
1165,1165,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25081,lasagnes à la bolognaise,mixed dishes,pasta or potatoe dish,392,39,13922,3922325081,3922
1166,1166,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25085,pâtes à la bolognaise,mixed dishes,pasta or potatoe dish,392,39,13922,3922325085,3922
1167,1167,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25109,spaghettis à la sauce tomate,mixed dishes,pasta or potatoe dish,392,39,13922,3922325109,3922
1168,1168,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25122,gratin de pâtes,mixed dishes,pasta or potatoe dish,392,39,13922,3922325122,3922
1169,1169,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25135,pâtes à la carbonara,mixed dishes,pasta or potatoe dish,392,39,13922,3922325135,3922
1170,1170,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25137,tartiflette,mixed dishes,pasta or potatoe dish,392,39,13922,3922325137,3922
1171,1171,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25156,ravioles ou raviolis au fromage,mixed dishes,pasta or potatoe dish,392,39,13922,3922325156,3922
1172,1172,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25606,salade de pommes de terre,mixed dishes,pasta or potatoe dish,392,39,13922,3922325606,3922
1173,1173,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25615,salade de pâtes végétarienne,mixed dishes,pasta or potatoe dish,392,39,13922,3922325615,3922
1174,1174,39,plats composés,2,plats à base de pâtes ou de pommes de terre,25619,"salade de pâtes au légumes, avec thon ou viande",mixed dishes,pasta or potatoe dish,392,39,13922,3922325619,3922
1175,1175,39,plats composés,3,"beignets, crêpes et bouchées à la reine",10023,beignet de crevette industriel,mixed dishes,crepe fritter,393,39,13923,3923310023,3923
1176,1176,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25108,samossas,mixed dishes,crepe fritter,393,39,13923,3923325108,3923
1177,1177,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25409,crêpe fourrée béchamel jambon,mixed dishes,crepe fritter,393,39,13923,3923325409,3923
1178,1178,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25410,crêpe fourrée béchamel jambon fromage,mixed dishes,crepe fritter,393,39,13923,3923325410,3923
1179,1179,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25412,bouchée à la reine au poulet,mixed dishes,crepe fritter,393,39,13923,3923325412,3923
1180,1180,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25419,rouleau de printemps,mixed dishes,crepe fritter,393,39,13923,3923325419,3923
1181,1181,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25420,nem ou pâté impérial,mixed dishes,crepe fritter,393,39,13923,3923325420,3923
1182,1182,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25433,acra de morue,mixed dishes,crepe fritter,393,39,13923,3923325433,3923
1183,1183,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25438,brick garni (garniture : crevettes légumes volaille viande poisson…),mixed dishes,crepe fritter,393,39,13923,3923325438,3923
1184,1184,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25503,bouchée à la reine au poisson et fruits de mer,mixed dishes,crepe fritter,393,39,13923,3923325503,3923
1185,1185,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25512,nugget de volaille,mixed dishes,crepe fritter,393,39,13923,3923325512,3923
1186,1186,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25549,crêpe fourrée béchamel fromage,mixed dishes,crepe fritter,393,39,13923,3923325549,3923
1187,1187,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25551,beignet salé fourré de viande volaille ou poisson,mixed dishes,crepe fritter,393,39,13923,3923325551,3923
1188,1188,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25552,crêpe fourrée béchamel jambon fromage champignon,mixed dishes,crepe fritter,393,39,13923,3923325552,3923
1189,1189,39,plats composés,3,"beignets, crêpes et bouchées à la reine",25556,beignet de légumes,mixed dishes,crepe fritter,393,39,13923,3923325556,3923
1190,1190,39,plats composés,4,plats sans garniture,577,brandade de morue recette traditionnelle,mixed dishes,plain dish,394,39,13924,39243577,3924
1191,1191,39,plats composés,4,plats sans garniture,8395,jambon en croûte,mixed dishes,plain dish,394,39,13924,392438395,3924
1192,1192,39,plats composés,4,plats sans garniture,8601,tripes à la mode de caen artisanales,mixed dishes,plain dish,394,39,13924,392438601,3924
1193,1193,39,plats composés,4,plats sans garniture,8913,quenelle de volaille en conserve,mixed dishes,plain dish,394,39,13924,392438913,3924
1194,1194,39,plats composés,4,plats sans garniture,8934,quenelle de poisson cuite,mixed dishes,plain dish,394,39,13924,392438934,3924
1195,1195,39,plats composés,4,plats sans garniture,8935,quenelle au naturel en conserve,mixed dishes,plain dish,394,39,13924,392438935,3924
1196,1196,39,plats composés,4,plats sans garniture,8936,quenelle en sauce en conserve,mixed dishes,plain dish,394,39,13924,392438936,3924
1197,1197,39,plats composés,4,plats sans garniture,20914,escalopes végétales à base de soja,mixed dishes,plain dish,394,39,13924,3924320914,3924
1198,1198,39,plats composés,4,plats sans garniture,25089,cordon bleu de volaille type père dodu ou le gaulois,mixed dishes,plain dish,394,39,13924,3924325089,3924
1199,1199,39,plats composés,4,plats sans garniture,25121,coq au vin,mixed dishes,plain dish,394,39,13924,3924325121,3924
1200,1200,39,plats composés,4,plats sans garniture,25125,paupiette de veau,mixed dishes,plain dish,394,39,13924,3924325125,3924
1201,1201,39,plats composés,4,plats sans garniture,25126,paupiette de volaille,mixed dishes,plain dish,394,39,13924,3924325126,3924
1202,1202,39,plats composés,4,plats sans garniture,25146,poisson sauce oseille type cabillaud à l'oseille marie,mixed dishes,plain dish,394,39,13924,3924325146,3924
1203,1203,39,plats composés,4,plats sans garniture,25172,viande en sauce sans précision,mixed dishes,plain dish,394,39,13924,3924325172,3924
1204,1204,39,plats composés,4,plats sans garniture,25174,poulet au curry,mixed dishes,plain dish,394,39,13924,3924325174,3924
1205,1205,39,plats composés,4,plats sans garniture,26054,poisson en sauce surgelé,mixed dishes,plain dish,394,39,13924,3924326054,3924
1206,1206,39,plats composés,5,plats à base de fromage,25020,soufflé au fromage,mixed dishes,cheese dish,395,39,13925,3925325020,3925
1207,1207,39,plats composés,5,plats à base de fromage,25437,gougère,mixed dishes,cheese dish,395,39,13925,3925325437,3925
1208,1208,39,plats composés,5,plats à base de fromage,25509,fondue savoyarde (fondue au fromage),mixed dishes,cheese dish,395,39,13925,3925325509,3925
1209,1209,39,plats composés,6,plats à base de légumes,25103,tomate farcie,mixed dishes,vegetable dish,396,39,13926,3926325103,3926
1210,1210,39,plats composés,6,plats à base de légumes,25123,moussaka,mixed dishes,vegetable dish,396,39,13926,3926325123,3926
1211,1211,39,plats composés,6,plats à base de légumes,25130,gratin endives jambon,mixed dishes,vegetable dish,396,39,13926,3926325130,3926
1212,1212,39,plats composés,6,plats à base de légumes,25162,gratin de légumes,mixed dishes,vegetable dish,396,39,13926,3926325162,3926
1213,1213,39,plats composés,6,plats à base de légumes,25511,légumes divers farcis sauf tomate,mixed dishes,vegetable dish,396,39,13926,3926325511,3926
1214,1214,39,plats composés,6,plats à base de légumes,25524,tomate à la provençale,mixed dishes,vegetable dish,396,39,13926,3926325524,3926
1215,1215,39,plats composés,7,garnitures composées,25088,riz cantonais,mixed dishes,mixed garniture,397,39,13927,3927325088,3927
1216,1216,39,plats composés,7,garnitures composées,25601,salade de thon et légumes en conserve,mixed dishes,mixed garniture,397,39,13927,3927325601,3927
1217,1217,39,plats composés,7,garnitures composées,25602,salade composée avec viande ou poisson en conserve,mixed dishes,mixed garniture,397,39,13927,3927325602,3927
1218,1218,39,plats composés,7,garnitures composées,25608,taboulé ou salade de couscous,mixed dishes,mixed garniture,397,39,13927,3927325608,3927
1219,1219,39,plats composés,7,garnitures composées,25614,salade de riz,mixed dishes,mixed garniture,397,39,13927,3927325614,3927
1220,1220,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,15016,crème de marrons vanillée en conserve,milky desserts,cream dessert,411,41,14121,4121315016,4121
1221,1221,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,20905,crème dessert au soja nature rayon frais type sojasun nature,milky desserts,cream dessert,411,41,14121,4121320905,4121
1222,1222,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,20909,crème dessert au soja aux fruits rayon frais type sojadélice aux pruneaux,milky desserts,cream dessert,411,41,14121,4121320909,4121
1223,1223,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,20911,crème dessert au soja aromatisée rayon frais type sojasun chocolat,milky desserts,cream dessert,411,41,14121,4121320911,4121
1224,1224,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39132,dessert au lait gélifié aromatisé au chocolat type dany,milky desserts,cream dessert,411,41,14121,4121339132,4121
1225,1225,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39200,crème dessert au chocolat industrielle type danette ou petits filous,milky desserts,cream dessert,411,41,14121,4121339200,4121
1226,1226,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39208,chocolat viennois ou liégeois,milky desserts,cream dessert,411,41,14121,4121339208,4121
1227,1227,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39214,crème dessert à la vanille en conserve type mont-blanc ou yabon,milky desserts,cream dessert,411,41,14121,4121339214,4121
1228,1228,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39221,dessert au lait gélifié aromatisé nappé de caramel type flanby,milky desserts,cream dessert,411,41,14121,4121339221,4121
1229,1229,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39224,crème dessert allégée en matière grasse rayon frais type taillefine chocolat ou,milky desserts,cream dessert,411,41,14121,4121339224,4121
1230,1230,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39229,crème dessert à la vanille enrichie en crème rayon frais type la laitière de nes,milky desserts,cream dessert,411,41,14121,4121339229,4121
1231,1231,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39230,crème dessert rayon frais type danette,milky desserts,cream dessert,411,41,14121,4121339230,4121
1232,1232,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39505,crème dessert appertisée type mont blanc ou yabon,milky desserts,cream dessert,411,41,14121,4121339505,4121
1233,1233,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39506,crème dessert au chocolat en conserve,milky desserts,cream dessert,411,41,14121,4121339506,4121
1234,1234,41,"entremets, crèmes desserts et laits gélifiés",1,crème dessert et lait gélifié,39511,crème dessert rayon frais ou appertisée sans précision,milky desserts,cream dessert,411,41,14121,4121339511,4121
